StockCode,Total_Quantity,Total_Revenue,Average_Price,Transaction_Count
85206A,974,1568.9299999999998,1.7577391304347825,114
22085,548,1566.99,3.175714285714286,97
21913,398,1565.83,4.369256756756757,148
84279P,377,1565.71,4.856771653543307,126
22313,565,1564.8300000000002,3.51179104477612,65
85132A,545,1561.77,5.117454545454545,110
21744,529,1557.65,3.042093023255814,127
23524,481,1557.63,4.323968253968254,63
21528,215,1557.57,7.704774774774775,111
22675,1240,1555.16,1.5539156626506023,164
22818,3633,1550.4,0.46090163934426226,244
20665,461,1546.2700000000002,4.068333333333333,156
22982,1154,1543.77,1.6372169811320754,212
22600,1698,1543.2299999999998,1.070969387755102,193
22318,462,1541.6200000000001,3.984685314685315,142
21898,493,1541.11,2.6156,25
20985,1179,1540.59,1.6459558823529412,131
84971S,1761,1540.4499999999998,1.1178612716763006,172
10133,2856,1539.6,0.6525510204081633,196
22176,512,1536.88,3.312735042735043,115
84828,1099,1536.3600000000001,1.6410326086956522,182
22731,1172,1536.24,1.5102083333333334,143
23267,1202,1531.95,1.4116216216216215,108
21200,1119,1531.1399999999999,1.9658666666666667,75
23250,1179,1531.03,1.4680909090909091,110
22828,10,1530.0,156.42857142857142,7
22472,320,1527.01,6.182429906542056,107
84968E,132,1522.53,12.58,44
22530,3628,1516.46,0.5002978723404256,233
85049C,1215,1515.69,1.3552838427947598,224
22770,94,1515.68,16.29064516129032,62
21352,378,1511.2600000000002,5.135454545454546,77
22591,413,1509.41,4.486511627906976,86
21361,106,1505.96,15.432028985507246,69
23528,479,1504.49,4.7792,50
22905,581,1502.2900000000002,2.78990990990991,110
22471,419,1502.02,5.730857142857143,105
20668,12883,1501.4,0.16444954128440367,215
22985,3782,1500.44,0.4183838383838384,99
21792,344,1497.72,5.041052631578947,76
23271,1731,1496.8899999999999,1.0537735849056602,104
22285,870,1493.2499999999998,2.0395121951219513,120
23334,2271,1491.75,0.7883823529411764,130
37342,1570,1489.01,1.5553636363636365,109
72349B,729,1486.69,2.4736206896551725,114
35924,820,1484.3,2.546081081081081,72
21327,864,1484.1299999999999,1.9820703124999999,252
22203,403,1483.13,4.484551724137931,145
84580,389,1482.43,3.863053892215569,165
23559,649,1482.41,2.8688709677419357,124
21447,969,1478.1,1.7138926174496645,148
21619,974,1476.4,1.9874545454545456,164
23392,662,1475.03,2.7042982456140354,113
22802,87,1474.74,18.740408163265304,49
22664,713,1472.85,2.869320987654321,162
21470,381,1470.32,4.109357142857142,140
23365,1857,1463.0800000000002,0.7943930635838151,169
21705,1459,1462.1699999999998,1.8397902097902097,141
84818,1423,1460.81,1.3489898989898987,99
21829,6765,1460.74,0.26303370786516855,177
23470,232,1460.5,6.810714285714286,84
21872,1292,1454.98,1.6714685314685316,142
22461,239,1453.5800000000002,10.390188679245282,53
22696,729,1452.55,2.3487179487179484,151
21191,562,1451.82,3.066421052631579,95
23086,1225,1451.43,1.5197872340425533,47
23034,979,1448.6699999999998,1.6273333333333335,88
15044A,458,1439.0200000000002,3.6700000000000004,102
22713,3441,1437.36,0.5413761467889908,217
84031B,303,1435.72,4.604758620689656,143
85054,587,1430.63,3.4877586206896556,115
15058C,240,1429.82,9.33361111111111,72
21620,881,1429.49,2.0507185628742515,165
23527,420,1428.56,3.998125,48
23249,842,1426.1,1.8880246913580248,81
22922,1587,1422.8999999999999,1.7672549019607842,102
22458,523,1421.83,3.5356521739130433,23
21407,290,1421.11,5.448623188405797,138
22182,372,1420.58,4.323770491803279,122
21507,3320,1420.24,0.5306870229007633,262
22949,956,1417.55,1.7194285714285713,105
22306,1162,1415.8500000000001,1.845840707964602,111
22714,3487,1415.73,0.5433333333333333,225
22576,1538,1414.4599999999998,1.0933333333333333,173
22531,3382,1412.41,0.48830845771144277,200
84536A,3138,1409.8999999999999,0.5375652173913043,341
82567,711,1408.07,2.007216494845361,291
22915,3152,1406.42,1.1675135135135135,184
51014C,2687,1405.73,0.7213714285714286,174
23104,118,1405.42,12.859130434782609,46
21363,243,1403.94,6.5088372093023255,125
23119,2282,1401.7,0.7791390728476821,151
21424,346,1401.02,5.450571428571429,70
22436,2134,1398.51,0.7042771084337349,163
23055,657,1395.18,5.62125,38
23040,253,1394.03,6.278372093023257,41
84813,166,1393.79,10.532105263157895,38
22443,164,1391.74,8.745333333333333,90
84795B,176,1390.64,9.090833333333334,48
21519,3299,1389.22,0.510609756097561,246
22677,1001,1389.07,1.7276190476190476,188
22976,1066,1389.01,1.5139583333333333,143
21537,332,1387.96,4.504426229508196,61
22299,1379,1386.97,1.7235,80
23376,3039,1384.9099999999999,0.5079245283018868,155
22071,729,1384.3,3.8707954545454544,86
21123,1143,1380.84,1.185923566878981,154
22363,480,1380.8,3.7919277108433738,81
21071,991,1380.28,1.71072625698324,177
22735,741,1379.21,2.5397857142857143,136
23414,141,1378.75,10.073749999999999,64
21382,1143,1376.53,2.0197674418604654,128
22047,3375,1373.5,0.41792452830188676,106
21820,329,1368.47,5.040869565217391,90
23000,3169,1368.28,0.5197132616487455,278
22609,5874,1368.1,0.41865384615384615,155
22063,583,1367.45,3.6615447154471545,120
23546,3250,1365.0,0.42,120
23221,1536,1363.04,1.0762416107382549,145
22716,3201,1360.91,0.5248611111111111,288
85227,1477,1359.3999999999999,1.1168558951965064,223
22911,463,1358.0900000000001,3.2443157894736845,94
85232B,274,1356.3,4.950000000000001,13
23469,332,1355.24,4.643611111111111,72
21039,523,1353.6899999999998,3.0876666666666663,90
22304,761,1352.88,3.118360655737705,61
21686,35,1351.64,39.8695,20
22754,1951,1350.4699999999998,1.0024253731343282,266
21615,891,1347.92,2.023623188405797,135
22421,2597,1347.1,0.6121395348837209,213
22399,1152,1347.08,1.326734693877551,98
21987,2113,1346.65,0.7704545454545454,171
22912,287,1342.39,5.285841584158416,100
22917,1937,1340.22,0.8511618257261411,240
21246,286,1336.78,4.550833333333333,96
22073,334,1336.14,4.978169014084507,69
22293,903,1335.87,1.7224,122
23061,1015,1332.68,1.5377777777777777,117
21624,216,1331.5600000000002,6.6444329896907215,95
72802A,323,1329.91,4.749375,63
23538,331,1329.54,5.7790625,32
22362,408,1329.44,4.104586466165413,133
22742,639,1323.5700000000002,3.0383168316831686,101
85183B,996,1323.37,1.8833613445378152,118
22650,851,1320.6999999999998,1.9219580419580418,143
21818,2737,1320.41,0.6024157303370786,163
22916,1905,1314.21,0.8502066115702479,237
21179,1940,1313.79,1.1986764705882353,266
23373,1608,1313.3899999999999,0.9070999999999999,100
37447,820,1313.28,2.1011304347826085,115
23405,252,1311.48,5.985492957746479,70
90057,1008,1311.3600000000001,1.3472727272727274,22
21195,693,1308.56,2.8253086419753086,80
22686,993,1308.38,1.8928481012658227,158
22028,3042,1304.1399999999999,0.5452091254752851,262
85199S,2660,1302.31,0.5927611940298507,261
21627,63,1299.83,21.961489361702128,47
21793,304,1296.6100000000001,4.584533333333334,74
22310,668,1296.23,2.583693693693694,109
21422,1607,1295.0,1.104285714285714,63
22439,1898,1293.22,0.7724875621890548,197
21866,747,1292.38,1.9597938144329896,193
22372,279,1289.49,5.0018918918918915,147
21616,822,1288.34,1.964507042253521,138
84012,1265,1283.99,1.2425862068965516,115
21408,285,1282.81,5.934786324786325,117
21064,296,1281.2,4.858349514563107,101
21901,1828,1277.89,0.8934285714285715,308
22918,1869,1275.3500000000001,0.8506224066390041,238
21090,2413,1274.1899999999998,0.638211009174312,217
47480,746,1274.1699999999998,2.4241860465116276,86
23072,334,1273.76,13.725333333333333,30
85059,411,1273.11,4.116821705426357,128
21211,883,1270.07,1.7360576923076922,103
21897,405,1268.1899999999998,3.85,3
21902,1962,1262.3700000000001,0.8843661971830986,210
47503A,2734,1254.1200000000001,0.5077976190476191,163
22977,950,1252.61,1.4786029411764705,135
22999,2894,1252.59,0.48244444444444445,222
23511,571,1252.01,2.3309090909090906,98
22597,2821,1247.49,0.6871578947368421,186
22572,1380,1244.6699999999998,1.0617032967032967,179
22442,296,1241.3,6.787179487179487,78
22074,1402,1239.6699999999998,1.40095,199
71038,238,1239.5,5.3999999999999995,47
23067,294,1236.66,4.351951219512196,78
22603,1387,1235.3799999999999,1.078125,171
22338,4679,1233.91,0.44655913978494627,180
21262,332,1233.21,4.546025641025642,78
72817,1212,1232.27,1.2376687116564418,161
23138,879,1231.51,1.5985714285714285,82
23539,247,1227.95,6.594047619047619,41
22129,1188,1226.4199999999998,1.9918,100
22613,1538,1222.61,1.0078231292517008,145
22919,1753,1221.8600000000001,0.8413168724279835,240
23142,121,1220.8200000000002,11.11675,40
22315,916,1218.93,1.4587861271676301,172
82578,2058,1217.8500000000001,0.7530944625407167,305
82599,508,1217.73,2.8935664335664337,141
22575,636,1216.22,2.208021978021978,90
23598,427,1215.53,3.2351063829787234,47
22589,379,1212.82,3.6482716049382713,79
22416,868,1210.82,1.5871052631578946,76
21846,424,1206.97,4.093398058252427,103
72800E,538,1205.64,2.5973381294964026,136
22168,143,1205.3,8.488815789473684,76
23071,315,1205.1,10.5325,19
22711,2902,1202.84,0.4192233009708738,103
84884A,301,1201.91,4.802307692307692,78
23444,79,1200.0,15.189873417721518,79
22929,19,1199.75,63.91538461538461,13
23026,556,1198.96,2.3271875,62
21986,4067,1197.73,0.4273298429319371,189
22755,1687,1187.96,0.9793280632411067,251
22453,442,1185.79,2.7555696202531643,78
21070,1106,1184.98,1.6324074074074075,107
22921,1716,1180.8700000000001,0.8432380952380953,209
23041,272,1178.48,4.61,54
22081,644,1176.5,2.313525179856115,138
23225,1355,1176.1699999999998,1.0939772727272727,88
85039B,806,1174.6299999999999,1.6247398843930634,172
23523,360,1173.8100000000002,3.9346341463414634,41
23431,1449,1171.23,1.363918918918919,72
22757,1096,1167.74,1.5376073619631903,163
21742,194,1167.58,6.092795698924731,91
20984,3785,1166.07,0.38602272727272724,170
23418,557,1166.0,2.562025316455696,79
84313C,504,1165.9099999999999,3.9976744186046513,43
23515,579,1164.98,2.3925,71
23508,2627,1163.45,0.4665625,120
21628,63,1161.65,21.74878787878788,33
22334,707,1160.7099999999998,1.7907843137254902,101
21065,562,1160.58,4.37054347826087,90
22708,2800,1160.0,0.4192,100
20801,1013,1157.8,1.610731707317073,81
22680,842,1157.79,1.6518709677419356,153
23566,881,1156.93,1.769759036144578,83
85132B,529,1156.1699999999998,3.5270666666666664,75
23507,2882,1155.67,0.4734645669291338,119
22924,1295,1154.6,1.3801149425287356,87
21773,1170,1154.17,1.7692073170731706,163
23269,779,1152.98,1.7109473684210526,94
21774,1095,1152.4,1.9209625668449197,186
22678,843,1151.56,1.671125,160
23402,296,1147.28,4.4525,68
22320,189,1147.27,6.261232876712329,73
20956,822,1146.52,1.7798039215686274,101
22325,249,1146.3500000000001,5.08505376344086,93
85106,649,1142.31,2.261,20
22497,224,1140.9,5.889399999999999,100
21043,492,1139.86,2.9795555555555553,90
21947,811,1139.65,1.6988535031847132,152
21395,2838,1139.06,0.5415555555555556,90
22581,1569,1137.28,0.8756043956043955,177
22446,439,1135.18,2.8105882352941176,133
22094,2166,1135.0,1.066600985221675,200
85159B,622,1134.5,2.090677966101695,59
22155,2452,1133.61,0.5784563758389262,142
22376,252,1133.2,4.723548387096774,122
84912B,323,1132.85,3.4332098765432097,160
22923,1360,1130.77,0.9959999999999999,80
85087,339,1129.99,3.48024,125
47585A,264,1129.44,4.854216867469879,83
22539,2918,1129.32,0.56,136
23506,2723,1129.1200000000001,0.46264900662251657,146
22211,1008,1122.3899999999999,1.2908457711442785,196
84944,710,1120.26,2.0566666666666666,83
22815,2628,1118.84,0.4901492537313432,268
23510,2521,1118.8,0.4972,120
23411,227,1118.6100000000001,5.844035087719298,56
21809,1964,1117.92,0.9476859504132231,117
21466,304,1116.89,3.8950892857142856,112
47580,388,1116.72,3.303,110
22817,2639,1114.81,0.48220689655172416,290
22608,5211,1114.6399999999999,0.33034722222222224,144
23513,566,1114.26,2.306,70
21984,3458,1112.6,0.4711214953271028,212
22342,997,1111.58,1.840078125,128
22060,231,1111.05,5.28,34
22758,1195,1110.25,1.4949720670391062,178
22153,2593,1109.05,0.5472058823529412,131
23433,1258,1108.58,1.5002247191011233,89
21693,361,1107.91,3.35,50
21830,2621,1107.07,0.46950495049504953,99
85116,941,1106.88,1.4657777777777776,89
22444,838,1106.62,1.7921052631578949,57
85127,187,1106.54,6.9253846153846155,51
85114A,649,1105.21,2.0494642857142855,56
22819,2608,1104.81,0.4670740740740741,270
22221,131,1104.54,10.617450980392157,51
21824,1916,1102.4199999999998,0.7734166666666666,117
21688,348,1101.2800000000002,3.8033333333333337,57
23375,1342,1100.6899999999998,0.9369902912621358,103
22984,2693,1096.09,0.47944785276073615,163
22997,2545,1094.93,0.49327354260089684,222
22309,369,1091.05,3.744262295081967,121
23087,868,1090.66,1.5915942028985506,69
23432,1276,1088.36,1.3654054054054052,74
22785,245,1087.57,7.300540540540541,74
15056bl,87,1086.88,12.489354838709678,62
21469,290,1085.32,3.8392134831460676,89
21991,635,1080.82,2.004245283018868,211
21224,914,1080.0,1.0932934131736527,165
84459B,721,1079.67,2.0770652173913042,91
23347,860,1077.3,1.5569387755102042,97
22611,225,1077.03,5.553829787234043,46
23102,1274,1075.03,0.970754716981132,157
22245,1262,1070.0,1.1806060606060607,98
51014L,2059,1069.1399999999999,0.6530666666666666,149
22123,508,1068.3799999999999,3.0187804878048783,122
85036C,742,1066.8600000000001,2.427241379310345,84
35648,979,1066.6599999999999,1.466946564885496,128
21819,2470,1066.65,0.544812030075188,124
23331,1596,1062.28,0.781578947368421,109
21288,355,1061.41,3.314363636363636,110
20931,299,1060.9,5.06,68
23033,714,1058.8999999999999,1.814864864864865,74
22995,2381,1058.64,0.5419402985074626,266
23516,296,1058.6,3.848181818181818,42
84459A,716,1058.18,2.2159574468085106,91
22190,676,1057.71,2.180769230769231,116
21391,1069,1055.59,1.510462962962963,106
21464,249,1055.25,4.245238095238095,105
21949,801,1054.44,1.8067586206896553,144
85035B,619,1054.1,3.307,70
16016,1273,1053.45,0.8460000000000001,65
22152,2407,1053.08,0.5537614678899082,105
23327,1734,1051.14,0.7871428571428571,41
16237,4991,1047.93,0.29846938775510207,290
22066,2239,1044.81,0.6829496402877698,135
23419,473,1043.72,2.6725581395348836,86
22163,875,1042.78,1.7872580645161291,122
85180A,503,1042.66,3.13359375,63
21508,2478,1041.94,0.5551643192488263,213
22808,345,1038.8700000000001,3.601466666666667,75
79302M,370,1037.54,3.553809523809524,62
21821,251,1037.05,5.067142857142858,62
22438,1009,1034.9,1.7488,98
23088,795,1033.28,1.627594936708861,79
22402,1719,1033.16,0.6847368421052632,151
22091,1983,1030.1000000000001,0.958502994011976,167
21788,1293,1029.24,0.9096511627906977,85
21679,1140,1028.58,1.12731884057971,138
20967,265,1027.94,4.115301204819277,83
22231,998,1027.72,1.2261904761904763,144
23545,2480,1025.6,0.41905882352941176,84
22614,3032,1024.2199999999998,0.45162162162162156,219
22024,2406,1023.73,0.5876056338028169,213
22679,740,1023.03,1.7244736842105264,152
15044C,313,1022.9900000000001,3.851818181818182,88
20966,719,1022.8,1.9605154639175257,97
22286,1123,1022.4899999999999,1.6037391304347828,115
21188,326,1021.9000000000001,3.834705882352941,50
23452,518,1021.76,2.07183908045977,87
23153,263,1020.69,4.236666666666666,90
22459,386,1018.19,3.5335999999999994,25
22860,589,1017.7699999999999,1.9718691588785044,107
22673,791,1016.08,1.490530303030303,131
21803,2353,1016.02,0.4511111111111111,198
23544,164,1015.78,7.523000000000001,20
85039A,704,1010.6199999999999,1.6261728395061728,162
23107,359,1009.51,3.2009589041095894,73
21617,525,1009.26,2.438653846153846,102
21354,799,1007.71,1.5822105263157895,95
23460,108,1007.0799999999999,9.900930232558139,43
21198,1028,1006.8199999999999,1.4450704225352111,71
72816,892,1005.3199999999999,1.9310144927536232,69
21467,264,1004.39,3.990096153846154,104
22279,831,1003.4,1.4172307692307693,128
22098,1992,1001.5500000000001,0.9610112359550562,172
22695,741,1001.49,1.74696,123
23281,1280,1000.82,0.9803846153846153,101
23121,2501,1000.4399999999999,0.5528448275862069,111
23533,215,998.64,6.166944444444445,36
23517,334,996.38,3.4480952380952385,63
22242,640,994.3799999999999,1.9782352941176469,34
10125,1295,993.99,0.8597849462365591,91
22069,414,993.5,3.196938775510204,146
21355,789,992.58,1.3647967479674796,120
85232D,193,992.5200000000001,5.95536231884058,69
84558A,333,987.4100000000001,3.1163414634146345,81
20886,485,986.23,2.4765384615384614,103
35651,451,985.8399999999999,2.9,58
20802,739,984.4699999999999,1.942063492063492,63
23380,2344,983.5,0.48520325203252035,121
21648,729,982.79,1.878939393939394,66
23518,361,980.41,3.0959090909090907,44
35471D,1848,979.11,0.9135497835497836,223
21948,640,978.23,1.904258064516129,153
23514,478,977.39,2.349189189189189,74
85064,215,976.25,6.697333333333333,30
23512,500,975.24,2.3164912280701753,57
22681,710,973.15,1.680703125,126
84843,172,969.8000000000001,6.570816326530613,48
22307,770,969.64,2.222,74
22599,1953,967.7599999999999,0.6486290322580645,123
23183,226,967.17,4.879411764705883,84
22500,248,967.05,4.889270833333334,96
22857,1145,965.8599999999999,1.338360655737705,61
21058,1154,965.66,0.9721774193548387,122
47504H,978,964.38,1.7283898305084744,118
21389,1113,964.2299999999999,0.9474626865671641,128
22209,945,964.2199999999999,1.2049425287356321,173
22246,431,962.77,2.8153333333333332,90
22540,2519,960.86,0.5225,91
22210,1017,958.04,1.130362694300518,187
20846,716,957.32,1.6134831460674157,88
22994,2194,956.94,0.5283105022831049,218
20733,1234,956.36,0.845873786407767,205
70007,841,956.36,2.124351851851852,107
84913A,273,952.83,3.4126612903225806,124
84819,811,951.79,2.2196774193548388,62
84509G,517,950.49,3.0195454545454545,66
22262,1023,950.4599999999999,1.1047887323943661,137
84596G,1855,949.0799999999999,0.6263967611336032,245
21683,310,948.7000000000002,3.3927586206896554,58
23540,150,947.0600000000001,8.424285714285714,14
21717,408,946.93,2.684878048780488,41
15044B,321,946.83,3.506666666666667,60
47593B,1987,946.13,0.6978542510121458,245
22270,243,942.1999999999999,4.418,53
22132,1038,939.03,1.2053896103896105,154
35646,619,937.25,2.0357291666666666,94
23178,327,936.89,3.360294117647059,68
21462,198,932.4,6.4089041095890416,73
22893,1872,931.02,0.6406293706293706,142
21682,182,930.96,5.496545454545455,55
23179,324,930.48,3.5243396226415094,53
22281,131,929.44,8.020793650793651,63
22046,2250,929.0,0.4189333333333333,75
23099,137,925.35,7.039152542372881,58
85103,143,924.29,7.292142857142857,28
22701,549,922.89,2.5988793103448278,115
20686,267,922.67,3.8718181818181816,77
17091J,2084,920.67,0.7027272727272726,95
20752,407,920.45,2.41722972972973,148
85114C,516,920.2199999999999,1.9419230769230769,75
21802,2122,919.14,0.4531868131868132,180
72799E,451,916.9900000000001,2.8266233766233766,76
21786,1937,916.99,0.6697835497835498,226
23338,431,915.4000000000001,2.3390825688073393,109
23002,2119,914.37,0.5232474226804124,192
85034A,498,911.4,2.7704999999999997,74
82001s,122,910.12,7.46,27
23413,173,909.3100000000001,6.318275862068965,58
22103,1248,908.24,2.12,26
37501,133,906.83,6.676530612244897,49
22519,411,906.7500000000001,2.6006818181818185,88
84519A,512,905.55,2.508522727272727,88
23004,2002,903.16,0.6030357142857142,221
85114B,477,902.49,2.204025974025974,77
21894,592,902.08,1.8283969465648853,130
23532,210,901.58,5.301612903225807,31
85131A,996,901.48,0.9148739495798318,119
85185B,297,900.3900000000001,3.411081081081081,71
22106,349,898.38,5.131914893617021,47
21465,237,897.8,3.934430379746835,79
22277,417,897.74,2.6088,100
22682,677,896.75,1.5951754385964911,113
23502,714,896.41,1.3016842105263158,94
21631,169,896.01,8.337407407407408,27
22936,279,895.97,4.326153846153846,50
22719,620,895.72,2.0745454545454542,109
21633,125,895.46,10.163571428571428,42
22761,36,895.38,25.533846153846152,26
22118,230,895.26,5.188426966292135,89
23472,58,894.42,16.09060606060606,33
84823,112,890.4000000000001,7.95,25
22251,712,889.49,1.529136690647482,137
21189,355,888.67,2.5816438356164384,72
22814,2129,888.47,0.4929361702127659,235
21199,966,888.3299999999999,1.5878481012658228,78
84536B,2102,888.14,0.5553631284916201,178
21743,299,887.6500000000001,3.8757142857142854,49
21209,1224,886.24,1.396629213483146,89
22524,642,883.1999999999999,1.616829268292683,81
46776F,210,883.12,4.2064044943820225,89
85176,918,880.4699999999999,1.2030232558139533,172
22317,286,879.6700000000001,3.65561797752809,89
84997a,106,878.7399999999999,8.29,65
84030e,108,877.76,8.488181818181818,41
22308,250,877.38,4.214476190476191,105
23423,219,876.9,4.536969696969697,66
22343,1974,873.3299999999999,0.6028723404255318,94
22565,933,872.67,1.1069127516778523,148
23479,113,872.38,8.26659090909091,44
22683,644,871.49,1.6489166666666668,119
21399,2054,869.6099999999999,0.7973239436619718,71
23220,993,869.15,1.0827884615384615,103
85049H,848,869.1,1.0584491978609627,184
21204,499,868.4399999999999,1.9561176470588233,85
21708,190,863.11,4.31640625,64
22321,893,860.93,1.2836363636363637,132
84849D,494,859.0,1.8581739130434782,114
21880,1903,858.7800000000001,0.48406639004149377,240
21695,284,857.6800000000001,3.365609756097561,41
22068,526,856.39,2.382013888888889,143
85135C,106,856.38,8.074705882352943,67
21823,1372,854.3499999999999,0.9436538461538462,97
85183A,667,852.04,1.5657954545454544,86
84535B,1332,850.2,0.9028205128205128,155
84006,918,848.6999999999999,1.0551428571428572,105
22706,2057,847.94,0.4188732394366197,71
22105,574,847.82,3.9760606060606065,33
21359,129,844.28,10.630344827586207,29
22537,1929,844.0,0.49179190751445084,171
23564,644,841.31,1.7567105263157894,76
22162,264,841.24,3.2348913043478262,91
20839,575,840.4399999999999,2.385047619047619,105
21694,307,840.33,3.395,24
37327,1578,840.0799999999999,1.6527710843373495,81
15034,6591,840.0200000000001,0.3739855072463768,138
23551,1840,839.8399999999999,0.5168115942028985,136
22276,290,838.86,3.3250588235294116,85
22254,657,836.8000000000001,1.6237704918032787,61
22102,1622,831.84,2.0570967741935484,31
22217,839,831.26,1.318170731707317,82
21125,657,830.98,1.3202884615384616,103
21642,2471,830.7299999999999,0.4958252427184466,101
22587,918,830.52,1.0437037037037036,161
21804,225,830.03,3.7701515151515155,65
20986,654,829.74,1.5937068965517243,113
22341,453,827.6299999999999,2.4683333333333333,78
22862,171,826.95,5.413235294117648,66
23017,67,826.28,12.759545454545453,22
21294,1618,825.49,0.8383561643835616,71
85194L,947,822.89,1.02986301369863,73
22093,1830,822.13,0.6054938271604938,160
72818,1845,821.98,0.7696153846153846,76
21905,760,821.61,1.401625,160
21291,943,819.64,1.0317307692307691,52
23186,1982,819.4599999999999,0.3409859154929577,70
23324,399,816.0400000000001,2.209318181818182,44
23106,291,815.59,2.9428301886792454,53
85169A,812,813.02,1.3231460674157303,88
22249,928,812.86,1.007364864864865,145
85049a,244,812.84,3.2977777777777777,36
79191C,1105,812.53,0.8364615384615384,65
23022,422,808.16,2.0316666666666667,22
84509B,217,806.04,3.8036250000000003,79
21789,925,803.65,0.9420430107526881,92
22268,2009,802.34,0.7259259259259259,158
23409,215,801.6800000000001,3.8148837209302324,43
22099,1440,800.59,0.9591139240506329,153
22546,2103,799.9799999999999,0.5354651162790698,86
85170D,451,796.99,2.7365,100
79160,444,795.83,2.0834615384615387,49
23487,80,795.5799999999999,10.365454545454545,44
85173,479,795.02,2.90367816091954,86
23521,413,793.37,4.204090909090909,44
21162,1462,792.98,0.9853658536585366,162
23519,224,792.31,4.484583333333333,24
22705,1883,790.86,0.41999999999999993,77
23335,377,790.7800000000001,2.3288659793814435,96
22566,873,789.78,1.0496078431372549,150
23568,630,787.52,1.7454166666666666,48
22340,1398,787.2099999999999,0.766328125,128
21680,868,786.31,1.2149514563106796,103
85163B,84,783.68,12.721666666666668,36
22518,363,783.5400000000001,2.668024691358025,81
84660A,843,783.45,1.6857142857142857,42
85159A,453,783.3499999999999,1.9734042553191489,47
85035A,276,782.3,3.7861904761904763,81
21158,1469,781.87,0.9722285714285716,170
22685,594,780.8,1.5481818181818183,99
21504,1891,778.89,0.4853043478260869,115
22228,1000,777.78,0.9306802721088435,147
21983,2301,777.67,0.44819354838709674,155
85231B,868,777.5799999999999,1.073896103896104,151
21272,548,777.5699999999999,1.752952380952381,103
85032A,789,776.49,1.0937037037037038,135
22422,1273,776.1,1.0353846153846153,205
84509a,104,775.84,7.46,68
22451,222,775.8000000000001,4.14686274509804,51
84279B,192,774.7,4.5343478260869565,69
22586,856,774.55,1.0627777777777776,161
84519B,471,773.3,2.3733858267716537,126
21084,2610,773.14,0.5010869565217392,181
22522,930,772.59,0.8972307692307693,128
21927,623,771.15,1.2481,99
22133,816,770.73,1.286390977443609,133
84609,93,770.59,9.6295,20
23115,152,770.32,5.8406666666666665,45
21530,777,769.57,1.614952380952381,104
21618,404,768.37,2.4651546391752577,91
23140,182,766.1,4.535769230769231,52
22786,123,764.63,7.620212765957446,47
21707,160,763.6600000000001,4.881351351351352,74
23550,1855,763.1,0.41875,64
23006,1758,762.75,0.5191907514450866,173
23458,51,762.4499999999999,14.95,30
22252,643,761.57,1.236231884057971,67
22025,1835,761.05,0.5516793893129771,130
23025,350,760.8000000000001,2.269814814814815,54
85130B,834,760.4300000000001,1.382741935483871,62
85125,161,760.39,5.201212121212122,33
17084R,4032,760.3199999999999,0.20259259259259257,27
21287,1790,760.15,0.5452727272727272,55
10002,860,759.89,1.086619718309859,71
23123,935,759.5699999999999,1.014421052631579,95
22753,1010,758.13,0.9668036529680365,217
23282,812,757.86,1.255912408759124,135
22454,266,757.0200000000001,3.0623809523809524,41
22480,630,755.96,1.2952054794520547,73
84913B,196,754.07,3.64,86
22336,2381,754.0300000000001,0.6304878048780488,79
23124,567,751.38,1.751627906976744,43
21383,991,751.28,1.0253254437869823,167
20748,57,751.17,13.468235294117648,34
22523,864,750.81,0.9484444444444444,135
23223,801,750.1899999999999,1.089438202247191,88
21126,592,748.95,1.3354330708661417,126
22495,282,748.82,3.648367346938776,98
84763,601,748.34,1.4157894736842105,57
22322,820,747.81,1.1363309352517985,139
22481,825,747.3,1.076846153846154,128
21215,1087,744.35,0.9225396825396827,124
22258,912,743.89,1.325194805194805,77
21643,550,743.31,1.8401666666666665,60
22316,660,742.37,1.3725454545454545,55
23325,462,740.9399999999999,1.8145714285714285,35
85212,2451,740.15,0.5020253164556961,79
85032B,786,739.99,1.0780451127819548,133
23114,149,737.95,5.451333333333333,45
21677,835,737.8399999999999,1.0332773109243696,119
22264,1561,736.98,1.0378571428571428,96
22393,510,736.88,2.9073239436619716,71
79030G,1403,733.49,1.875820895522388,67
84660B,707,733.28,2.104,40
23454,174,733.2,4.5190909090909095,52
23435,824,732.4200000000001,0.8976767676767677,99
22097,1596,732.39,0.6958169934640523,145
22250,819,730.9499999999999,1.0487837837837837,147
21398,1532,729.6,1.2461904761904763,63
22856,569,729.57,3.9481481481481477,27
22400,1393,729.09,0.6709868421052632,150
23522,354,727.4399999999999,3.680625,32
20996,3191,726.8900000000001,0.3208407079646018,225
22684,531,726.07,1.704,98
84754,558,725.52,1.7536507936507935,62
21883,1653,725.4200000000001,0.6445864661654136,133
90200D,175,725.32,4.1883333333333335,78
85131D,850,725.26,0.8429126213592232,206
23562,251,724.59,3.2853488372093027,43
22821,1171,722.6700000000001,0.7051079136690648,139
72803A,529,722.47,4.261463414634147,41
46775D,60,720.93,11.514871794871794,39
79067,172,719.69,5.865263157894737,38
21822,698,719.3,1.324059405940594,97
85032C,683,718.5400000000001,1.1924113475177305,140
23222,799,718.53,1.0467532467532468,75
21630,69,718.14,12.1,35
22718,1633,717.23,0.5764285714285714,168
21775,515,716.86,1.8763309352517985,139
22287,794,716.8599999999999,1.5314999999999999,80
22201,193,716.8,4.299540229885057,87
85036A,211,714.35,3.9118749999999998,60
