CustomerID,Total_Quantity,Total_Revenue,Transactions,Unique_Products
14195.0,760,1012.0,2,7
14775.0,1174,1011.9,3,57
16229.0,318,1010.6,2,46
14446.0,916,1010.35,4,233
12849.0,597,1010.29,2,47
13032.0,375,1010.18,2,55
14224.0,483,1009.73,4,105
16572.0,532,1009.6,3,40
16174.0,651,1009.5500000000001,3,19
17951.0,616,1008.5400000000001,3,18
17646.0,323,1008.39,3,46
14631.0,622,1006.98,3,38
13429.0,1390,1006.8,4,55
13867.0,501,1005.09,3,51
14214.0,751,1004.38,5,64
13410.0,518,1003.06,5,15
14083.0,705,1002.9,9,162
12446.0,351,1002.3100000000001,1,57
12545.0,523,1000.39,2,42
15508.0,440,1000.27,6,78
18143.0,570,1000.16,2,59
12722.0,566,997.63,4,50
15110.0,246,996.1,4,17
15104.0,635,993.54,2,66
17594.0,550,993.18,2,42
13363.0,710,992.5,2,47
14223.0,585,991.13,3,50
16232.0,550,990.88,4,24
14514.0,564,990.2,3,65
17126.0,780,989.45,5,187
15062.0,763,987.86,4,47
18237.0,622,987.1,5,40
14583.0,751,986.96,5,243
17324.0,843,986.48,4,43
13117.0,945,984.91,8,66
17144.0,483,984.57,2,42
12510.0,353,982.5699999999999,2,29
15133.0,680,982.42,3,27
15071.0,269,982.07,2,25
16188.0,782,981.86,4,65
16085.0,636,981.51,5,123
12541.0,680,981.18,3,46
18170.0,409,980.31,3,29
13509.0,1106,979.72,7,27
13350.0,287,979.12,2,36
15132.0,679,977.9300000000001,5,49
14920.0,509,977.77,2,57
13026.0,1620,975.36,5,32
16376.0,691,974.96,2,104
14522.0,525,974.54,4,15
15449.0,812,974.52,3,47
12994.0,459,974.4200000000001,3,52
18194.0,632,973.8399999999999,1,7
16009.0,366,972.11,4,68
15506.0,842,972.08,3,121
13155.0,497,971.76,4,67
17100.0,800,971.74,2,65
14256.0,414,969.0600000000001,2,51
14138.0,600,965.8800000000001,2,40
15793.0,553,965.61,3,6
15860.0,437,965.16,8,105
12550.0,569,964.83,1,57
13138.0,473,962.39,6,31
14006.0,641,962.19,3,22
15156.0,597,961.49,3,51
16419.0,428,958.71,6,36
18192.0,339,957.97,1,45
13823.0,439,957.66,2,39
12697.0,508,957.59,3,37
14629.0,378,955.26,2,133
15948.0,567,955.24,2,51
17244.0,616,954.9,1,31
17097.0,459,954.42,8,153
15835.0,439,954.09,4,47
14540.0,411,952.66,3,64
15421.0,500,950.36,4,40
13636.0,592,949.12,5,57
12822.0,550,948.88,2,41
17044.0,504,948.48,1,6
13748.0,439,948.25,5,24
12458.0,506,947.4,2,35
15747.0,466,946.64,3,52
13261.0,210,944.1,2,8
12820.0,722,942.34,4,55
14075.0,754,942.26,3,33
15289.0,1008,939.78,3,43
17527.0,488,939.37,4,45
17227.0,741,939.32,6,28
16584.0,646,936.08,2,25
14140.0,811,935.05,2,60
16027.0,1147,934.62,6,11
12924.0,481,933.7,4,22
15787.0,534,933.26,3,156
13655.0,605,932.97,2,52
14532.0,284,932.85,4,45
18133.0,1350,931.4999999999999,1,1
16934.0,397,931.03,2,59
17289.0,513,931.02,3,86
17552.0,719,930.41,4,43
17618.0,319,930.28,3,56
16907.0,286,928.76,5,89
14475.0,447,925.85,3,35
14231.0,409,925.71,3,47
17048.0,485,925.35,3,41
15312.0,516,924.85,4,42
13805.0,1900,924.6,2,10
15654.0,475,922.53,2,15
13122.0,585,922.39,2,54
16551.0,970,922.12,3,26
13934.0,390,922.1,1,31
13035.0,644,921.88,2,23
14081.0,592,921.62,2,126
15576.0,394,921.37,1,43
13984.0,679,920.51,5,14
17018.0,176,920.1,2,15
12652.0,505,919.98,1,48
13075.0,485,919.61,1,22
16511.0,405,918.33,3,135
13549.0,458,918.2,7,37
15253.0,866,918.1999999999999,5,52
14015.0,378,917.34,1,20
14712.0,315,917.07,3,21
15707.0,594,916.98,4,126
17236.0,474,916.13,6,88
14141.0,355,915.13,4,27
16216.0,254,914.9300000000001,1,37
16809.0,652,914.69,5,79
15587.0,312,913.6800000000001,4,3
15364.0,493,913.19,2,29
14359.0,371,912.18,3,44
13192.0,595,911.94,2,57
14289.0,292,911.26,6,33
13689.0,512,910.0,1,6
13782.0,369,908.86,6,96
13038.0,360,908.46,3,24
17323.0,760,906.52,7,125
15480.0,303,905.5,1,45
15807.0,430,903.9,3,48
16716.0,120,901.2,2,1
17848.0,398,901.1999999999999,9,41
15511.0,269,900.53,5,117
12940.0,404,899.69,2,87
14625.0,335,899.63,2,51
15079.0,389,895.61,4,46
15865.0,368,895.13,3,37
15211.0,240,894.4100000000001,2,52
15066.0,317,893.59,1,42
12772.0,556,892.47,1,55
16361.0,418,891.21,4,87
13515.0,681,891.12,4,50
15255.0,489,890.85,1,47
14240.0,418,890.34,2,37
14344.0,477,889.9300000000001,8,56
17007.0,597,889.9300000000001,6,50
17829.0,496,889.24,1,30
17537.0,699,887.67,2,74
16900.0,833,887.11,3,78
14623.0,418,886.7,5,108
14449.0,741,885.8,4,201
15822.0,375,885.47,2,28
17704.0,343,885.19,2,27
15799.0,955,884.14,3,94
15907.0,478,882.72,3,175
18236.0,403,882.24,6,42
17109.0,588,881.29,6,107
13662.0,533,881.26,3,50
13037.0,431,881.07,3,44
15076.0,571,880.85,1,49
17027.0,416,877.5600000000001,6,110
15653.0,1200,877.4399999999999,2,4
14770.0,490,876.42,2,49
15100.0,80,876.0,3,1
16513.0,407,874.59,4,33
16657.0,1130,874.43,4,158
13294.0,453,873.74,2,48
15208.0,316,870.12,5,25
13200.0,516,870.09,4,42
13979.0,639,869.87,1,54
17566.0,497,869.77,2,113
12694.0,509,869.67,2,32
13203.0,800,869.46,4,56
17886.0,469,869.28,3,93
17649.0,399,868.49,1,52
14912.0,971,867.85,2,21
14715.0,521,867.38,4,60
16235.0,330,867.31,5,42
14597.0,566,866.24,2,45
16567.0,996,865.6,2,34
13846.0,388,865.0600000000001,3,55
12680.0,443,862.81,4,33
16266.0,398,861.89,7,44
16221.0,714,860.86,3,90
12794.0,592,860.41,2,43
13339.0,326,860.12,1,54
14577.0,353,859.71,4,86
14553.0,493,859.27,5,103
13566.0,567,856.84,2,134
16163.0,192,856.6,2,5
12693.0,255,855.91,4,35
17064.0,316,855.45,3,53
16037.0,428,855.02,3,37
12878.0,547,854.99,2,38
17560.0,635,854.95,4,22
16121.0,576,854.66,2,170
14193.0,445,853.39,2,35
13991.0,995,852.88,6,58
15022.0,527,852.39,4,96
12379.0,407,852.24,2,39
16070.0,457,852.15,2,32
16020.0,487,851.01,3,42
18096.0,788,849.06,3,157
12713.0,508,848.55,1,38
14657.0,466,848.22,4,103
16347.0,341,847.45,2,61
13221.0,244,847.41,2,62
16877.0,458,846.62,6,111
14803.0,370,845.55,3,35
12847.0,873,843.64,1,72
17624.0,554,843.48,2,49
17929.0,108,843.0,4,4
13929.0,143,842.65,2,8
16108.0,615,842.5,1,48
16560.0,500,841.41,2,52
14862.0,772,841.1999999999999,2,47
17076.0,295,841.0799999999999,3,17
14332.0,463,840.21,3,22
13940.0,516,839.14,4,39
17115.0,372,837.5,3,33
16554.0,402,837.1,3,51
15832.0,465,836.79,1,54
12728.0,419,836.33,4,38
16747.0,583,836.06,2,34
17169.0,526,835.78,2,51
13835.0,442,834.57,4,48
17075.0,292,834.12,4,62
16644.0,826,833.78,2,62
15862.0,585,832.88,4,142
14644.0,258,830.76,2,26
16924.0,467,829.89,3,69
13681.0,360,827.83,4,37
12461.0,287,826.88,2,35
12781.0,671,826.74,2,25
16494.0,675,826.53,1,47
12427.0,533,825.8,3,26
15164.0,351,824.58,3,79
16164.0,433,822.48,3,27
12778.0,825,822.23,6,40
13893.0,190,821.1,1,21
17921.0,425,820.23,4,114
17759.0,697,819.96,3,82
13220.0,196,819.2900000000001,4,18
16092.0,628,817.86,3,37
16869.0,583,817.12,4,113
16943.0,145,816.73,3,23
15649.0,192,816.0,2,1
15399.0,611,815.77,3,45
13811.0,68,814.5,3,7
18064.0,384,814.0,2,7
16600.0,1145,813.52,6,50
16621.0,302,813.48,4,22
14421.0,365,813.11,2,25
16284.0,535,812.68,2,87
17980.0,682,811.45,3,23
16460.0,876,811.23,3,128
16276.0,420,810.6000000000001,1,6
16624.0,488,810.5699999999999,2,44
15965.0,434,808.87,4,88
14499.0,496,808.44,3,146
15533.0,289,807.57,3,73
12421.0,484,807.04,4,32
13707.0,351,806.41,2,48
12434.0,394,806.14,2,46
13637.0,405,804.3,3,79
18248.0,511,804.02,2,39
12422.0,370,803.5600000000001,3,39
15644.0,550,803.54,4,166
18265.0,311,801.51,2,44
17114.0,215,801.12,8,85
16367.0,643,800.67,2,123
15561.0,267,800.59,4,27
13720.0,501,799.9,4,42
17905.0,406,798.99,4,33
17703.0,590,798.74,3,47
13280.0,518,798.46,3,67
16438.0,463,798.35,5,74
13389.0,429,797.96,3,50
12701.0,678,797.71,2,50
13336.0,559,795.12,1,51
15831.0,1092,794.64,3,63
15990.0,443,792.11,2,52
13167.0,785,791.33,4,51
14976.0,234,790.86,7,47
13016.0,527,789.89,3,39
16759.0,609,789.79,3,40
13329.0,463,789.0,2,16
14557.0,510,788.38,1,16
13323.0,175,787.85,5,6
13884.0,300,787.6,5,45
16546.0,549,787.15,2,25
13212.0,309,786.83,3,128
13109.0,520,786.54,2,41
12628.0,448,786.46,3,34
15806.0,602,784.58,3,24
18136.0,379,784.33,3,34
17180.0,670,783.97,4,91
16054.0,380,783.9,1,70
15952.0,391,781.91,4,65
17006.0,272,781.78,4,37
15679.0,1170,781.28,4,98
13583.0,725,781.03,1,53
15239.0,594,780.59,2,48
17797.0,498,780.43,3,102
18228.0,238,779.9,2,23
12735.0,368,779.5699999999999,2,38
17411.0,306,778.94,3,39
13375.0,442,778.65,1,37
14815.0,744,778.5,2,53
17414.0,2100,778.0,2,5
16505.0,576,777.6,1,4
13563.0,209,777.53,2,49
12425.0,496,777.2,1,36
15618.0,454,776.851,4,39
15743.0,214,775.96,4,59
13314.0,560,775.94,3,55
13341.0,301,775.85,1,42
16825.0,566,775.1800000000001,2,27
15414.0,443,774.9000000000001,3,37
16043.0,503,773.99,4,30
16222.0,325,773.5500000000001,1,120
15075.0,447,773.03,1,27
17764.0,351,772.55,2,71
17409.0,105,771.85,2,13
15353.0,341,770.12,2,59
14412.0,786,770.03,2,43
12965.0,282,769.8100000000001,1,108
16480.0,455,769.29,1,51
13356.0,325,768.24,1,42
14672.0,454,765.55,2,58
17695.0,779,765.34,2,30
14885.0,724,765.3199999999999,1,15
17516.0,414,764.88,5,113
17268.0,844,763.64,4,3
17466.0,306,763.28,2,41
16806.0,356,762.16,4,68
15599.0,718,761.74,2,50
14883.0,790,761.59,6,39
17425.0,407,759.17,2,42
16036.0,716,758.92,2,55
15568.0,461,758.29,3,27
16725.0,288,758.27,7,110
12413.0,286,758.1,3,29
16205.0,516,757.63,4,73
14550.0,389,757.37,2,38
16770.0,456,757.1,5,116
15223.0,213,755.75,2,14
13370.0,343,754.87,1,39
18104.0,362,754.64,1,38
14234.0,951,754.12,4,122
16470.0,522,752.77,4,120
13730.0,488,752.6,2,38
13030.0,348,752.4399999999999,2,76
16256.0,581,752.4300000000001,1,13
12908.0,1200,750.0,2,1
17146.0,212,749.78,3,33
14923.0,418,749.1,1,44
15656.0,343,748.5,4,46
16859.0,827,747.81,2,50
14201.0,590,747.44,7,32
17387.0,522,746.81,2,71
14050.0,689,746.36,2,49
17034.0,410,745.52,3,28
14790.0,699,745.06,4,30
13950.0,323,745.06,4,33
13236.0,416,744.85,2,34
13354.0,604,743.53,1,51
16730.0,994,743.11,3,75
12374.0,342,742.9300000000001,1,33
16891.0,265,742.43,5,166
12465.0,479,742.1899999999999,2,46
14662.0,578,741.37,4,143
13753.0,512,741.26,1,35
13900.0,430,740.95,3,42
17692.0,672,740.9399999999999,4,34
15252.0,522,740.78,2,44
12603.0,63,739.1999999999999,1,2
14756.0,416,738.96,1,38
12976.0,561,738.6,1,22
17461.0,770,735.82,3,104
15074.0,431,735.67,1,41
15045.0,114,735.66,2,11
15215.0,225,734.94,3,33
15525.0,387,734.37,3,133
16146.0,427,734.13,3,26
17979.0,383,732.41,4,116
13575.0,449,732.0699999999999,5,41
16099.0,434,731.9,3,29
16491.0,478,731.5,1,39
14778.0,306,730.86,2,34
13736.0,496,729.8,2,166
12468.0,366,729.5400000000001,2,36
16261.0,301,728.54,4,98
17666.0,596,728.16,2,14
13077.0,862,728.02,4,99
13623.0,286,727.74,5,75
14055.0,216,725.6400000000001,1,10
16140.0,730,725.18,2,32
12723.0,434,725.07,5,53
15636.0,284,724.76,2,20
12475.0,535,723.38,1,36
17521.0,519,723.2099999999999,3,38
15272.0,310,721.94,2,63
14869.0,549,721.45,2,66
15584.0,313,720.86,4,89
18062.0,396,720.52,3,23
16023.0,358,719.81,3,90
15274.0,619,716.57,2,44
12535.0,219,716.35,2,28
15400.0,390,716.2,5,10
17029.0,400,716.0,2,1
17888.0,973,716.0,8,60
15330.0,1312,714.96,2,10
15757.0,491,714.42,2,43
18035.0,584,713.89,3,44
12616.0,284,713.3,2,25
13169.0,272,712.88,2,11
13147.0,144,712.8000000000001,4,1
17761.0,398,712.78,1,19
13416.0,142,712.5,2,11
13587.0,180,712.4,1,8
17642.0,474,712.29,2,34
15855.0,470,712.24,5,59
13705.0,363,711.86,3,25
17179.0,290,711.79,3,56
13249.0,546,711.41,3,21
14867.0,328,710.28,3,31
16362.0,340,709.99,5,58
14127.0,321,709.71,3,39
16136.0,440,709.38,3,35
15951.0,313,708.22,2,36
16449.0,367,707.69,2,40
12453.0,473,707.09,1,43
16309.0,467,706.57,2,39
14126.0,508,706.1300000000001,3,14
16364.0,279,705.79,2,48
16882.0,424,705.12,3,39
16015.0,907,704.55,3,146
17934.0,478,704.25,2,21
12612.0,262,704.0400000000001,1,19
17974.0,500,703.99,3,143
12883.0,196,703.47,4,39
15103.0,329,703.36,2,35
16997.0,360,702.0,3,7
14179.0,319,701.57,2,135
14198.0,290,701.4,4,35
14356.0,277,701.23,2,33
13238.0,298,700.73,4,20
17734.0,422,700.63,3,40
17812.0,329,699.81,4,113
17423.0,459,698.41,2,26
14829.0,452,697.55,4,39
17472.0,455,697.54,3,142
15800.0,332,696.89,2,116
15700.0,357,696.68,2,85
14009.0,365,695.61,2,42
14959.0,494,695.42,4,37
17884.0,817,695.0699999999999,4,107
15304.0,104,694.4000000000001,8,8
12925.0,541,694.05,2,42
15053.0,984,693.95,3,49
14643.0,815,693.8100000000001,2,30
12410.0,211,693.3299999999999,2,26
13601.0,548,693.32,2,90
14111.0,458,692.85,4,10
17198.0,357,692.22,3,89
17733.0,463,692.19,2,33
14880.0,365,690.59,3,45
16212.0,244,690.34,2,40
17796.0,176,690.0,4,63
18085.0,265,689.95,2,25
13023.0,286,689.9,2,36
15181.0,544,689.4799999999999,3,11
17502.0,376,689.1,4,25
13799.0,402,688.86,2,32
16642.0,479,688.33,2,32
18196.0,431,686.63,2,131
12658.0,320,686.05,1,36
15038.0,212,685.74,6,105
16122.0,1128,684.4200000000001,4,26
15669.0,342,684.34,4,31
17874.0,221,683.46,6,37
14222.0,607,683.17,1,41
15582.0,453,682.9100000000001,3,39
17341.0,443,682.29,3,147
18135.0,349,681.9100000000001,5,11
17397.0,250,681.41,2,88
12478.0,236,680.99,1,36
18082.0,608,680.84,1,62
13524.0,324,680.1800000000001,5,17
16872.0,600,680.02,3,5
15322.0,416,679.68,1,42
13430.0,751,679.45,2,48
14788.0,421,679.4399999999999,2,26
13925.0,331,678.25,4,28
13548.0,436,678.16,2,114
13388.0,282,677.1,2,35
13040.0,355,676.99,2,38
16377.0,1500,676.2,1,5
15626.0,766,675.8,2,49
17462.0,227,675.69,2,25
15574.0,332,675.64,4,131
18156.0,283,675.64,2,100
12942.0,198,675.6,3,68
13607.0,288,675.51,1,93
13325.0,240,675.3,1,12
17994.0,495,674.89,4,63
13838.0,254,674.82,4,144
13355.0,314,674.7,1,32
13464.0,403,674.68,1,41
17749.0,320,674.52,2,33
13951.0,459,674.45,3,38
14504.0,308,673.26,4,85
13258.0,282,672.83,3,28
14628.0,272,671.96,2,22
12838.0,355,671.95,2,115
12638.0,577,671.69,1,39
12418.0,407,668.58,1,34
14342.0,347,668.5600000000001,4,18
13741.0,218,668.4300000000001,3,34
16268.0,533,667.65,2,45
15969.0,124,666.1,3,20
17105.0,693,665.78,2,80
13963.0,460,664.54,4,35
17883.0,374,664.34,4,133
16208.0,333,664.26,2,61
13596.0,384,664.11,2,133
15643.0,246,664.0,3,31
14720.0,219,663.81,3,34
13240.0,298,663.65,4,59
16573.0,360,663.61,2,40
16774.0,322,661.52,4,36
13028.0,798,661.3199999999999,2,40
14603.0,400,660.0,1,2
15492.0,483,659.4599999999999,2,32
13759.0,287,659.4100000000001,2,24
16357.0,246,658.88,3,31
14150.0,496,658.64,2,23
16696.0,146,657.9000000000001,4,7
14818.0,324,657.8,3,41
17459.0,537,657.3,2,88
15677.0,319,657.23,1,33
17321.0,364,657.16,2,94
16157.0,347,656.69,3,12
13049.0,268,656.6800000000001,2,14
16708.0,285,656.63,1,27
17299.0,668,656.61,4,50
16127.0,323,656.25,1,40
14894.0,265,655.75,1,23
14725.0,588,655.58,1,45
16444.0,407,654.67,4,68
14651.0,343,653.75,2,95
17398.0,310,653.38,3,30
18151.0,355,653.35,2,38
13496.0,341,653.33,2,28
18121.0,438,653.3,2,28
15205.0,378,653.24,2,37
15031.0,400,653.19,4,74
14548.0,256,652.8,2,2
17523.0,872,652.74,4,25
16056.0,345,650.75,1,66
15571.0,264,650.4300000000001,4,47
16969.0,816,650.41,3,42
17779.0,396,650.32,3,73
14034.0,420,648.89,3,82
16495.0,328,648.26,3,78
17777.0,501,647.56,3,141
17373.0,408,646.92,4,47
16014.0,258,646.83,3,123
16734.0,345,646.76,3,44
12589.0,306,646.68,2,29
14044.0,304,646.42,4,165
15651.0,479,646.3,3,27
14855.0,267,645.65,2,13
12719.0,374,644.95,2,34
17312.0,372,644.3,3,11
14451.0,378,643.9,2,86
16383.0,467,643.76,2,80
14020.0,441,642.8,2,37
13034.0,369,642.77,2,37
15384.0,596,642.41,2,34
17545.0,337,642.32,3,122
17046.0,510,642.02,1,22
15297.0,292,641.94,3,30
18218.0,536,641.92,2,17
12365.0,174,641.38,2,22
12624.0,355,641.13,2,36
13417.0,162,640.83,2,26
13318.0,304,640.76,3,14
12631.0,236,640.5,1,31
14301.0,606,640.14,1,13
15648.0,218,639.5,2,23
17515.0,243,639.02,4,49
18160.0,294,638.0600000000001,2,37
14754.0,486,638.05,2,38
14128.0,564,637.5,2,40
14481.0,489,636.51,2,25
14664.0,465,636.24,2,78
15829.0,996,636.14,2,44
15773.0,311,635.6800000000001,1,10
14000.0,710,635.66,1,15
16139.0,330,635.41,3,25
13892.0,983,632.97,4,26
14220.0,272,632.4,2,21
16306.0,487,632.27,6,36
18183.0,371,632.07,2,36
13822.0,611,632.0,2,90
14021.0,192,631.9,3,22
15244.0,405,631.57,2,31
17985.0,171,631.35,1,20
13539.0,320,631.34,3,35
16418.0,280,631.12,3,76
17990.0,414,630.84,3,27
13046.0,264,629.31,2,33
13525.0,394,628.78,2,5
14687.0,470,628.38,1,15
13518.0,382,627.16,1,36
15028.0,459,627.13,4,35
15402.0,694,626.77,2,35
14036.0,268,626.65,1,38
12577.0,469,626.6,3,137
13914.0,380,626.45,2,28
16469.0,260,625.42,4,148
16750.0,214,623.93,5,74
12649.0,586,623.51,3,28
15147.0,366,623.5,1,28
13368.0,327,623.4,2,29
16431.0,442,623.28,3,51
15258.0,142,623.16,2,32
17499.0,711,622.88,1,40
15182.0,253,622.85,2,24
17460.0,236,622.4300000000001,6,18
15768.0,244,621.8299999999999,3,23
18217.0,491,621.75,2,27
16915.0,132,621.6800000000001,6,46
17640.0,250,621.66,1,5
14152.0,711,621.29,2,47
13402.0,479,621.23,2,32
13546.0,357,621.09,3,72
16141.0,238,620.4,1,30
12667.0,395,620.13,1,33
13493.0,380,618.63,2,6
16613.0,293,618.59,1,30
13145.0,145,618.52,4,5
12596.0,474,618.27,2,25
13301.0,345,618.09,4,75
16134.0,371,618.09,2,34
14593.0,330,617.15,3,127
14377.0,219,617.05,2,11
16311.0,394,616.26,2,35
14905.0,287,616.15,2,14
14382.0,1231,615.49,1,121
15275.0,498,615.14,1,41
16566.0,362,614.66,5,14
16116.0,248,612.78,1,34
18022.0,703,612.72,1,141
12513.0,462,612.29,1,35
18149.0,310,612.0799999999999,3,11
15232.0,686,612.06,2,26
15645.0,256,612.01,1,50
16109.0,612,611.88,2,18
16763.0,319,611.85,1,23
13731.0,278,610.59,2,36
12673.0,351,610.52,2,42
15795.0,581,610.01,1,42
14636.0,241,609.85,2,27
13357.0,321,609.4,1,85
16442.0,443,609.3,3,161
13933.0,205,608.7900000000001,2,23
12933.0,499,607.53,3,102
17119.0,334,606.91,2,35
16718.0,407,606.0500000000001,1,41
17849.0,114,605.8000000000001,4,14
14133.0,348,605.64,3,25
17507.0,359,605.58,2,79
13233.0,1004,605.12,2,43
14323.0,350,605.0600000000001,2,32
17664.0,604,604.64,2,41
12944.0,289,604.51,2,29
16732.0,317,603.75,1,28
12707.0,256,603.42,1,33
16022.0,255,602.63,1,68
15366.0,621,602.51,2,37
12654.0,264,601.98,5,31
14609.0,7026,601.56,4,2
16654.0,282,601.27,4,29
12420.0,345,600.39,1,29
18211.0,359,600.07,5,37
12872.0,319,599.97,2,58
12521.0,309,599.68,1,38
12556.0,355,599.56,2,100
14710.0,375,599.48,4,124
17420.0,265,598.83,3,28
15720.0,281,598.73,1,128
13311.0,305,598.57,2,25
16298.0,198,598.2,3,22
14108.0,381,597.91,2,33
14645.0,381,597.09,2,28
15381.0,171,596.85,2,8
14675.0,336,596.36,1,93
14467.0,276,596.26,4,67
18246.0,166,596.1,2,3
14965.0,363,596.09,2,80
13888.0,254,595.67,2,38
17658.0,616,595.42,2,17
14284.0,161,595.25,2,24
13558.0,338,594.52,4,123
16788.0,304,594.39,2,138
16325.0,194,594.24,3,14
13959.0,355,594.04,3,79
15442.0,120,594.0,1,2
12917.0,120,594.0,1,2
16535.0,356,593.75,1,31
18232.0,302,592.97,4,31
16203.0,262,592.9,4,27
14692.0,265,591.55,4,53
15573.0,355,591.1899999999999,2,88
13276.0,161,590.9300000000001,2,30
13270.0,200,590.0,1,1
13452.0,2,590.0,2,1
14882.0,158,589.7,2,6
16838.0,185,588.85,2,24
14338.0,335,588.22,2,30
15624.0,357,588.13,4,26
17351.0,113,587.15,3,22
17890.0,402,586.89,2,88
12384.0,126,585.27,2,26
13243.0,232,585.12,1,56
15222.0,440,585.0,1,5
16384.0,260,584.5,2,33
16072.0,140,584.3199999999999,1,23
14023.0,345,584.07,2,30
13557.0,546,584.06,2,31
15762.0,251,583.75,2,37
17014.0,243,583.4300000000001,3,63
12426.0,258,582.73,1,30
13427.0,545,582.6,3,25
12695.0,220,582.1,4,23
17259.0,388,581.23,2,104
18095.0,419,580.0500000000001,2,20
17142.0,81,579.0,1,15
13292.0,347,578.9399999999999,2,29
17540.0,194,578.9,2,20
16005.0,280,578.71,4,173
14529.0,325,578.61,3,177
12601.0,245,577.0600000000001,5,21
14176.0,209,576.9000000000001,4,28
16723.0,398,576.4,2,37
15830.0,415,576.0,1,39
15550.0,295,575.63,4,43
13487.0,265,575.4,3,26
14400.0,454,574.7,1,25
18123.0,582,574.4399999999999,2,31
15339.0,416,574.07,2,77
15303.0,248,574.02,1,31
12879.0,370,573.22,3,7
13379.0,601,572.56,3,85
13405.0,165,572.451,3,25
12816.0,128,572.2,2,27
13816.0,269,571.6700000000001,2,25
17616.0,224,571.1999999999999,3,1
15821.0,202,570.96,2,57
15315.0,862,570.5,2,35
13939.0,847,568.55,3,43
17360.0,328,568.24,3,113
13321.0,372,567.36,2,10
16667.0,236,567.1800000000001,2,52
18150.0,332,566.58,3,29
16278.0,114,566.38,1,23
16345.0,288,565.46,1,35
13894.0,354,564.62,3,25
15344.0,116,563.94,3,21
16933.0,288,563.23,2,42
14753.0,211,563.15,1,30
17970.0,513,562.79,1,27
14167.0,147,562.59,4,27
12414.0,300,562.41,3,16
16916.0,431,562.41,2,129
12559.0,283,561.71,2,21
13946.0,443,561.5699999999999,3,11
15655.0,324,560.67,1,34
13044.0,429,560.47,1,33
14273.0,264,559.97,4,22
16275.0,336,559.87,1,33
15415.0,551,559.61,1,46
16906.0,263,559.59,4,74
12866.0,171,559.12,1,26
17503.0,486,558.96,2,36
12987.0,219,558.7,2,27
13800.0,331,558.32,1,33
14592.0,407,557.94,3,132
13260.0,142,557.62,1,8
17955.0,273,557.3,4,14
16385.0,258,554.86,3,52
17864.0,706,554.85,3,70
14891.0,505,554.38,2,30
14618.0,264,553.44,3,10
15068.0,364,553.36,2,96
12363.0,408,552.0,2,23
17674.0,672,551.04,2,19
17291.0,72,550.8000000000001,1,1
17235.0,224,550.06,2,24
17265.0,389,550.01,2,106
12390.0,353,549.84,1,32
14177.0,204,549.46,4,37
16536.0,250,548.12,1,49
16031.0,421,547.9,2,91
14474.0,140,547.66,1,29
16811.0,477,547.07,2,26
17637.0,280,547.0600000000001,2,35
16211.0,154,547.02,1,23
17295.0,293,547.0,3,53
17520.0,365,546.81,1,30
14805.0,114,546.4,4,30
14997.0,1120,546.1999999999999,3,25
17806.0,727,546.04,1,43
12793.0,295,545.48,2,21
16475.0,319,544.3,4,23
13617.0,300,544.18,3,31
13390.0,224,544.08,1,13
16927.0,993,543.05,3,5
13278.0,537,542.73,1,46
16230.0,365,542.03,2,32
17897.0,222,541.8100000000001,3,100
17447.0,443,541.53,2,33
17557.0,306,541.46,3,27
13874.0,180,540.45,1,18
12743.0,315,540.13,2,114
13812.0,333,539.0,3,33
14496.0,159,538.8100000000001,2,16
15469.0,153,538.55,2,24
15539.0,410,538.46,1,41
14539.0,428,537.48,2,31
16206.0,272,537.0600000000001,4,52
15043.0,300,537.0,1,3
16804.0,246,536.99,3,59
16233.0,174,536.6800000000001,3,22
16142.0,422,535.34,1,37
13000.0,379,534.85,3,30
13385.0,281,534.57,1,35
16340.0,486,534.31,1,124
17443.0,504,534.24,1,1
13434.0,300,534.24,2,9
13217.0,262,533.98,3,3
17062.0,418,533.33,4,52
15433.0,534,533.3,2,40
15825.0,220,532.94,1,20
12784.0,280,532.8199999999999,2,54
16706.0,249,531.35,3,108
14265.0,330,530.18,2,31
18159.0,139,530.15,1,23
14002.0,877,529.73,2,47
14463.0,179,529.62,3,6
16185.0,260,529.41,2,31
18043.0,265,529.29,3,106
15452.0,280,528.48,3,47
17631.0,334,528.33,3,39
16602.0,336,528.08,1,29
15756.0,241,528.01,4,160
12479.0,385,527.2,1,31
17623.0,265,527.0500000000001,1,33
15919.0,385,525.69,2,103
17429.0,624,524.9200000000001,3,36
15467.0,310,524.88,3,41
13721.0,316,524.14,1,28
17329.0,142,523.11,2,29
18017.0,300,523.0,3,1
17712.0,215,522.91,1,29
12863.0,188,521.2,1,5
15149.0,128,520.8000000000001,1,23
17345.0,341,519.6899999999999,4,70
14873.0,168,519.68,1,28
12571.0,523,519.61,2,31
13643.0,273,519.44,3,24
16955.0,266,518.67,4,18
16650.0,372,518.42,1,24
15030.0,372,518.28,2,7
18252.0,234,518.27,2,90
16892.0,236,518.19,5,87
16135.0,209,517.55,1,21
17454.0,243,517.53,4,57
18205.0,192,517.36,2,30
13043.0,254,516.42,1,13
15882.0,276,516.36,4,23
15809.0,301,515.77,5,31
12811.0,230,514.85,3,27
15246.0,247,514.15,2,32
13005.0,172,513.7,2,21
17513.0,254,513.2,1,6
17290.0,397,513.01,2,92
17805.0,478,512.31,1,10
17480.0,338,511.82,1,29
15891.0,418,511.68,1,60
12582.0,300,511.36,2,21
